ï»¿X,Y,FID,AÃ±o,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,RegiÃ³n,Comuna,Tipo_Accid,Tipo__CONA,Zona,UbicaciÃ³n,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,NÃºmero,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,CondiciÃ³n,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon,Archivo_Origen
-8136888.04946067,-4408596.60023316,668,2023,1518917,2023/03/25 00:00:00+00,Marzo,25,SÃ¡bado,1899/12/30 00:00:00+00,16:15:00,16,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,CRUCE SIN SEÃALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,LAS GOLONDRINAS,GENOVA,GENOVA - LAS GOLONDRINAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Interseccion,"GENOVA & LAS GOLONDRINAS, HualpÃ©n",-36.780797,-73.094909,Bici_2023.csv
-8139582.15711172,-4416503.27950962,672,2023,1514282,2023/03/03 00:00:00+00,Marzo,3,Viernes,1899/12/30 00:00:00+00,21:15:00,21,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO AGUIRRE CERDA, ,- PEDRO AGUIRRE CERDA,2155, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero,"PEDRO AGUIRRE CERDA 2155, San Pedro de la Paz",-36.837664,-73.119111,Bici_2023.csv
-8130827.70507353,-4411740.82087782,675,2023,1524446,2023/03/26 00:00:00+00,Marzo,26,Domingo,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMINO A PENCO,ALONSO DE RIBERA,ALONSO DE RIBERA - CAMINO A PENCO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ALONSO DE RIBERA & CAMINO A PENCO, ConcepciÃ³n",-36.803416,-73.040468,Bici_2023.csv
-8128421.18918961,-4430679.64278806,722,2023,1523867,2023/03/29 00:00:00+00,Marzo,29,MiÃ©rcoles,1899/12/30 00:00:00+00,09:50:00,9,REGION BIO BIO,CHIGUAYANTE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS HEROES,MANUEL RODRIGUEZ,LOS HEROES - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Interseccion,"LOS HEROES & MANUEL RODRIGUEZ, Chiguayante",-36.939517,-73.01885,Bici_2023.csv
-8135665.68388434,-4404267.59714294,726,2023,1516929,2023/03/10 00:00:00+00,Marzo,10,Viernes,1899/12/30 00:00:00+00,10:45:00,10,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,CLAUDIO GAY ORIENTE, ,- CLAUDIO GAY ORIENTE,4371, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CLAUDIO GAY ORIENTE 4371, Talcahuano",-36.749644,-73.083928,Bici_2023.csv
-8129992.47492297,-4425088.97274698,741,2023,1517607,2023/03/14 00:00:00+00,Marzo,14,Martes,1899/12/30 00:00:00+00,07:30:00,7,REGION BIO BIO,CHIGUAYANTE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÃAL PARE,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER SEÃAL PARE,8 ORIENTE, ,- 8 ORIENTE,720, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8103,BiobÃ­o,ConcepciÃ³n,Chiguayante,Numero,"8 ORIENTE 720, Chiguayante",-36.899366,-73.032965,Bici_2023.csv
-8131595.3642709,-4414788.3440614,760,2023,1520637,2023/03/30 00:00:00+00,Marzo,30,Jueves,1899/12/30 00:00:00+00,10:20:00,10,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CICLOVIA BARROS ARANA,BARROS ARANA,BARROS ARANA - CICLOVIA BARROS ARANA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"BARROS ARANA & CICLOVIA BARROS ARANA, ConcepciÃ³n",-36.825333,-73.047364,Bici_2023.csv
-8139344.26117053,-4400819.21787305,785,2023,1519682,2023/03/19 00:00:00+00,Marzo,19,Domingo,1899/12/30 00:00:00+00,00:15:00,0,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CRISTOBAL COLON, ,- CRISTOBAL COLON,3796, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CRISTOBAL COLON 3796, Talcahuano",-36.724819,-73.116974,Bici_2023.csv
-8130894.94203483,-4414057.56534176,793,2023,1547503,2023/07/10 00:00:00+00,Julio,10,Lunes,1899/12/30 00:00:00+00,07:45:00,7,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÃAL PARE,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER SEÃAL PARE,LAUTARO,MAIPU,LAUTARO - MAIPU,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"LAUTARO & MAIPU, ConcepciÃ³n",-36.820078,-73.041072,Bici_2023.csv
-8138564.65476465,-4409414.40778217,850,2023,1518937,2023/03/25 00:00:00+00,Marzo,25,SÃ¡bado,1899/12/30 00:00:00+00,21:00:00,21,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CRISTOBAL COLON, ,- CRISTOBAL COLON,9000, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"CRISTOBAL COLON 9000, HualpÃ©n",-36.786681,-73.10997,Bici_2023.csv
-8134160.38797776,-4413415.8286476,854,2023,1545119,2023/07/13 00:00:00+00,Julio,13,Jueves,1899/12/30 00:00:00+00,12:20:00,12,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,ALMIRANTE RIVEROS,ESTER ROA,ALMIRANTE RIVEROS - ESTER ROA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"ALMIRANTE RIVEROS & ESTER ROA, ConcepciÃ³n",-36.815463,-73.070406,Bici_2023.csv
-8135785.62159653,-4404551.24809355,856,2023,1580903,2023/12/20 00:00:00+00,Diciembre,20,MiÃ©rcoles,1899/12/30 00:00:00+00,21:00:00,21,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CLAUDIO GAY, ,- CLAUDIO GAY,323, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CLAUDIO GAY 323, Talcahuano",-36.751686,-73.085006,Bici_2023.csv
-8130519.12743391,-4413099.7719031,858,2023,1545304,2023/07/13 00:00:00+00,Julio,13,Jueves,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CAMILO HENRIQUEZ,PAULA JARAQUEMADA,CAMILO HENRIQUEZ - PAULA JARAQUEMADA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"CAMILO HENRIQUEZ & PAULA JARAQUEMADA, ConcepciÃ³n",-36.81319,-73.037696,Bici_2023.csv
-8131765.34913334,-4413069.59891668,890,2023,1545701,2023/07/17 00:00:00+00,Julio,17,Lunes,1899/12/30 00:00:00+00,14:10:00,14,REGION BIO BIO,CONCEPCION,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PAICAVI,BANDERA,BANDERA - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"BANDERA & PAICAVI, ConcepciÃ³n",-36.812973,-73.048891,Bici_2023.csv
-8133360.11215845,-4414094.13785075,894,2023,1548119,2023/07/17 00:00:00+00,Julio,17,Lunes,1899/12/30 00:00:00+00,17:00:00,17,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SERRANO,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ - SERRANO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"MANUEL RODRIGUEZ & SERRANO, ConcepciÃ³n",-36.820341,-73.063217,Bici_2023.csv
-8132539.6875113,-4416370.91970609,1009,2023,1548640,2023/07/27 00:00:00+00,Julio,27,Jueves,1899/12/30 00:00:00+00,07:20:00,7,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,PADRE HURTADO,PEDRO DE VALDIVIA,PADRE HURTADO - PEDRO DE VALDIVIA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"PADRE HURTADO & PEDRO DE VALDIVIA, ConcepciÃ³n",-36.836712,-73.055847,Bici_2023.csv
-8141425.42249891,-4420661.37111697,1022,2023,1511272,2023/02/18 00:00:00+00,Febrero,18,SÃ¡bado,1899/12/30 00:00:00+00,18:50:00,18,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,RURAL,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 160,8,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Ruta,RUTA 160 km 8,-36.867553,-73.135669,Bici_2023.csv
-8139344.26117053,-4400819.21787305,1033,2023,1527645,2023/04/24 00:00:00+00,Abril,24,Lunes,1899/12/30 00:00:00+00,13:20:00,13,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,LAS GOLONDRINAS, ,- LAS GOLONDRINAS,360, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"LAS GOLONDRINAS 360, Talcahuano",-36.724819,-73.116974,Bici_2023.csv
-8139165.86888128,-4416550.9023515,1035,2023,1525230,2023/04/10 00:00:00+00,Abril,10,Lunes,1899/12/30 00:00:00+00,18:50:00,18,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,PEDRO AGUIRRE CERDA,LOS AVELLANOS,LOS AVELLANOS - PEDRO AGUIRRE CERDA,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"LOS AVELLANOS & PEDRO AGUIRRE CERDA, San Pedro de la Paz",-36.838006,-73.115371,Bici_2023.csv
-8137015.05796427,-4416654.66462054,1050,2023,1527735,2023/04/26 00:00:00+00,Abril,26,MiÃ©rcoles,1899/12/30 00:00:00+00,07:45:00,7,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO AGUIRRE CERDA, ,- PEDRO AGUIRRE CERDA,1055, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Numero,"PEDRO AGUIRRE CERDA 1055, San Pedro de la Paz",-36.838752,-73.09605,Bici_2023.csv
-8129771.06045578,-4411990.79704071,1066,2023,1548936,2023/07/31 00:00:00+00,Julio,31,Lunes,1899/12/30 00:00:00+00,17:00:00,17,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,"VELOCIDAD NO REDUCIR CRUCE DE CALLES, CUMBRE, CURVA, ETC.",CAMILO HENRIQUEZ,LIBERTAD,CAMILO HENRIQUEZ - LIBERTAD,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"CAMILO HENRIQUEZ & LIBERTAD, ConcepciÃ³n",-36.805214,-73.030976,Bici_2023.csv
-8137151.76533436,-4416665.6533093,1087,2023,1552013,2023/08/01 00:00:00+00,Agosto,1,Martes,1899/12/30 00:00:00+00,17:30:00,17,REGION BIO BIO,SAN PEDRO DE LA PAZ,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEDRO AGUIRRE CERDA,JORGE ALESSANDRI,JORGE ALESSANDRI - PEDRO AGUIRRE CERDA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"JORGE ALESSANDRI & PEDRO AGUIRRE CERDA, San Pedro de la Paz",-36.838831,-73.097278,Bici_2023.csv
-8129739.05782763,-4413773.15447565,1192,2023,1531623,2023/05/15 00:00:00+00,Mayo,15,Lunes,1899/12/30 00:00:00+00,17:20:00,17,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CICLOVIA JUAN BOSCO, ,- CICLOVIA JUAN BOSCO,2084, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"CICLOVIA JUAN BOSCO 2084, ConcepciÃ³n",-36.818033,-73.030689,Bici_2023.csv
-8133565.051341,-4415724.17566939,1214,2023,1525989,2023/04/18 00:00:00+00,Abril,18,Martes,1899/12/30 00:00:00+00,19:15:00,19,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÃAL CEDA EL PASO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER SEÃAL CEDA EL PASO,CENTRAL NORTE,COSTANERA,CENTRAL NORTE - COSTANERA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"CENTRAL NORTE & COSTANERA, ConcepciÃ³n",-36.832062,-73.065058,Bici_2023.csv
-8132010.663372,-4412574.32454453,1266,2023,1534911,2023/05/29 00:00:00+00,Mayo,29,Lunes,1899/12/30 00:00:00+00,13:15:00,13,REGION BIO BIO,CONCEPCION,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PAICAVI, ,- PAICAVI,1849, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"PAICAVI 1849, ConcepciÃ³n",-36.809411,-73.051095,Bici_2023.csv
-8133450.62802903,-4415642.99336312,1270,2023,1534936,2023/05/30 00:00:00+00,Mayo,30,Martes,1899/12/30 00:00:00+00,18:55:00,18,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÃAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA PONIENTE, ,- LOS CARRERA PONIENTE,301, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,LLOVIZNA,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Numero,"LOS CARRERA PONIENTE 301, ConcepciÃ³n",-36.831478,-73.06403,Bici_2023.csv
-8142439.55241087,-4425616.56545893,1283,2023,1553711,2023/08/11 00:00:00+00,Agosto,11,Viernes,1899/12/30 00:00:00+00,07:50:00,7,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION,COLISION,URBANA,CRUCE CON SEÃAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ÃUBLE,ITATA,ITATA - ÃUBLE,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,1,0,0,8,81,8108,BiobÃ­o,ConcepciÃ³n,San Pedro de la Paz,Interseccion,"ITATA & ÃUBLE, San Pedro de la Paz",-36.903156,-73.144779,Bici_2023.csv
-8137213.60636165,-4403462.29013686,1298,2023,1537453,2023/06/03 00:00:00+00,Junio,3,SÃ¡bado,1899/12/30 00:00:00+00,21:30:00,21,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,DESIDERIO GARCIA, ,- DESIDERIO GARCIA,40, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"DESIDERIO GARCIA 40, Talcahuano",-36.743847,-73.097834,Bici_2023.csv
-8139344.26117053,-4400819.21787305,1319,2023,1537495,2023/06/06 00:00:00+00,Junio,6,Martes,1899/12/30 00:00:00+00,13:20:00,13,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CRISTOBAL COLON, ,- CRISTOBAL COLON,3289, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CRISTOBAL COLON 3289, Talcahuano",-36.724819,-73.116974,Bici_2023.csv
-8138825.15619898,-4401064.276631,1361,2023,1540338,2023/06/15 00:00:00+00,Junio,15,Jueves,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,O'HIGGINS, ,- O'HIGGINS,375, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,2,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"O'HIGGINS 375, Talcahuano",-36.726584,-73.11231,Bici_2023.csv
-8139344.26117053,-4400819.21787305,1373,2023,1540335,2023/06/17 00:00:00+00,Junio,17,SÃ¡bado,1899/12/30 00:00:00+00,14:20:00,14,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÃALIZACION,SEÃALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,CRISTOBAL COLON, ,- CRISTOBAL COLON,3594, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"CRISTOBAL COLON 3594, Talcahuano",-36.724819,-73.116974,Bici_2023.csv
-8138564.65476465,-4409414.40778217,1388,2023,1539662,2023/06/18 00:00:00+00,Junio,18,Domingo,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,HUALPEN,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,CAMINO DESEMBOCADURA, ,- CAMINO DESEMBOCADURA,1, , ,BIDIRECCIONAL,TIERRA,REGULAR, ,DESPEJADO,0,0,0,0,8,81,8112,BiobÃ­o,ConcepciÃ³n,HualpÃ©n,Numero,"CAMINO DESEMBOCADURA 1, HualpÃ©n",-36.786681,-73.10997,Bici_2023.csv
-8130306.5962287,-4414177.47649977,1428,2023,1526909,2023/04/27 00:00:00+00,Abril,27,Jueves,1899/12/30 00:00:00+00,14:30:00,14,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,LUIS URRUTIA MANZANO,ROOSEVELT,LUIS URRUTIA MANZANO - ROOSEVELT,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"LUIS URRUTIA MANZANO & ROOSEVELT, ConcepciÃ³n",-36.82094,-73.035787,Bici_2023.csv
-8132256.93600469,-4413478.40148734,1456,2023,1554437,2023/08/25 00:00:00+00,Agosto,25,Viernes,1899/12/30 00:00:00+00,07:55:00,7,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÃAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,MANUEL RODRIGUEZ,CASTELLON,CASTELLON - MANUEL RODRIGUEZ,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,1,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"CASTELLON & MANUEL RODRIGUEZ, ConcepciÃ³n",-36.815913,-73.053307,Bici_2023.csv
-8135941.47330302,-4402968.19380098,1480,2023,1543206,2023/07/03 00:00:00+00,Julio,3,Lunes,1899/12/30 00:00:00+00,15:50:00,15,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,VASCO NUÃEZ DE BALBOA, ,- VASCO NUÃEZ DE BALBOA,7221, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,8,81,8110,BiobÃ­o,ConcepciÃ³n,Talcahuano,Numero,"VASCO NUÃEZ DE BALBOA 7221, Talcahuano",-36.740291,-73.086406,Bici_2023.csv
-8132357.34618538,-4416066.7364846,1482,2023,1527061,2023/04/28 00:00:00+00,Abril,28,Viernes,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICTOR LAMAS,SERRANO,SERRANO - VICTOR LAMAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,1,0,8,81,8101,BiobÃ­o,ConcepciÃ³n,ConcepciÃ³n,Interseccion,"SERRANO & VICTOR LAMAS, ConcepciÃ³n",-36.834525,-73.054209,Bici_2023.csv
